count,event_no,trace_length,transitions,process_entropy,process_type,statespace_size,number_of_traces
500,4,10,3.0,min_entropy,Memoryless,10,500.0
500,5,10,3.0,min_entropy,Memoryless,10,500.0
500,6,10,3.0,min_entropy,Memoryless,10,500.0
500,7,10,3.0,min_entropy,Memoryless,10,500.0
500,8,10,3.0,min_entropy,Memoryless,10,500.0
500,9,10,3.0,min_entropy,Memoryless,10,500.0
500,10,10,3.0,min_entropy,Memoryless,10,500.0
500,1,68,3.0,med_entropy,Memoryless,10,500.0
448,2,68,3.0,med_entropy,Memoryless,10,500.0
412,3,68,3.0,med_entropy,Memoryless,10,500.0
362,4,68,3.0,med_entropy,Memoryless,10,500.0
324,5,68,3.0,med_entropy,Memoryless,10,500.0
295,6,68,3.0,med_entropy,Memoryless,10,500.0
269,7,68,3.0,med_entropy,Memoryless,10,500.0
246,8,68,3.0,med_entropy,Memoryless,10,500.0
224,9,68,3.0,med_entropy,Memoryless,10,500.0
212,10,68,3.0,med_entropy,Memoryless,10,500.0
186,11,68,3.0,med_entropy,Memoryless,10,500.0
168,12,68,3.0,med_entropy,Memoryless,10,500.0
159,13,68,3.0,med_entropy,Memoryless,10,500.0
139,14,68,3.0,med_entropy,Memoryless,10,500.0
127,15,68,3.0,med_entropy,Memoryless,10,500.0
119,16,68,3.0,med_entropy,Memoryless,10,500.0
108,17,68,3.0,med_entropy,Memoryless,10,500.0
100,18,68,3.0,med_entropy,Memoryless,10,500.0
94,19,68,3.0,med_entropy,Memoryless,10,500.0
85,20,68,3.0,med_entropy,Memoryless,10,500.0
78,21,68,3.0,med_entropy,Memoryless,10,500.0
63,22,68,3.0,med_entropy,Memoryless,10,500.0
58,23,68,3.0,med_entropy,Memoryless,10,500.0
51,24,68,3.0,med_entropy,Memoryless,10,500.0
45,25,68,3.0,med_entropy,Memoryless,10,500.0
39,26,68,3.0,med_entropy,Memoryless,10,500.0
35,27,68,3.0,med_entropy,Memoryless,10,500.0
33,28,68,3.0,med_entropy,Memoryless,10,500.0
29,29,68,3.0,med_entropy,Memoryless,10,500.0
25,30,68,3.0,med_entropy,Memoryless,10,500.0
24,31,68,3.0,med_entropy,Memoryless,10,500.0
22,34,68,3.0,med_entropy,Memoryless,10,500.0
22,35,68,3.0,med_entropy,Memoryless,10,500.0
22,33,68,3.0,med_entropy,Memoryless,10,500.0
22,32,68,3.0,med_entropy,Memoryless,10,500.0
19,36,68,3.0,med_entropy,Memoryless,10,500.0
18,37,68,3.0,med_entropy,Memoryless,10,500.0
18,38,68,3.0,med_entropy,Memoryless,10,500.0
18,39,68,3.0,med_entropy,Memoryless,10,500.0
14,40,68,3.0,med_entropy,Memoryless,10,500.0
14,41,68,3.0,med_entropy,Memoryless,10,500.0
13,43,68,3.0,med_entropy,Memoryless,10,500.0
13,44,68,3.0,med_entropy,Memoryless,10,500.0
13,42,68,3.0,med_entropy,Memoryless,10,500.0
10,45,68,3.0,med_entropy,Memoryless,10,500.0
9,46,68,3.0,med_entropy,Memoryless,10,500.0
7,47,68,3.0,med_entropy,Memoryless,10,500.0
7,48,68,3.0,med_entropy,Memoryless,10,500.0
7,49,68,3.0,med_entropy,Memoryless,10,500.0
6,50,68,3.0,med_entropy,Memoryless,10,500.0
5,55,68,3.0,med_entropy,Memoryless,10,500.0
5,58,68,3.0,med_entropy,Memoryless,10,500.0
5,57,68,3.0,med_entropy,Memoryless,10,500.0
5,56,68,3.0,med_entropy,Memoryless,10,500.0
5,51,68,3.0,med_entropy,Memoryless,10,500.0
5,54,68,3.0,med_entropy,Memoryless,10,500.0
5,53,68,3.0,med_entropy,Memoryless,10,500.0
5,52,68,3.0,med_entropy,Memoryless,10,500.0
3,59,68,3.0,med_entropy,Memoryless,10,500.0
3,60,68,3.0,med_entropy,Memoryless,10,500.0
3,61,68,3.0,med_entropy,Memoryless,10,500.0
3,62,68,3.0,med_entropy,Memoryless,10,500.0
3,63,68,3.0,med_entropy,Memoryless,10,500.0
3,64,68,3.0,med_entropy,Memoryless,10,500.0
3,65,68,3.0,med_entropy,Memoryless,10,500.0
3,66,68,3.0,med_entropy,Memoryless,10,500.0
1,67,68,3.0,med_entropy,Memoryless,10,500.0
1,68,68,3.0,med_entropy,Memoryless,10,500.0
500,1,50,3.0,max_entropy,Memoryless,10,500.0
448,2,50,3.0,max_entropy,Memoryless,10,500.0
416,3,50,3.0,max_entropy,Memoryless,10,500.0
381,4,50,3.0,max_entropy,Memoryless,10,500.0
343,5,50,3.0,max_entropy,Memoryless,10,500.0
313,6,50,3.0,max_entropy,Memoryless,10,500.0
284,7,50,3.0,max_entropy,Memoryless,10,500.0
249,8,50,3.0,max_entropy,Memoryless,10,500.0
229,9,50,3.0,max_entropy,Memoryless,10,500.0
210,10,50,3.0,max_entropy,Memoryless,10,500.0
197,11,50,3.0,max_entropy,Memoryless,10,500.0
181,12,50,3.0,max_entropy,Memoryless,10,500.0
171,13,50,3.0,max_entropy,Memoryless,10,500.0
159,14,50,3.0,max_entropy,Memoryless,10,500.0
142,15,50,3.0,max_entropy,Memoryless,10,500.0
132,16,50,3.0,max_entropy,Memoryless,10,500.0
119,17,50,3.0,max_entropy,Memoryless,10,500.0
108,18,50,3.0,max_entropy,Memoryless,10,500.0
97,19,50,3.0,max_entropy,Memoryless,10,500.0
90,20,50,3.0,max_entropy,Memoryless,10,500.0
84,21,50,3.0,max_entropy,Memoryless,10,500.0
72,22,50,3.0,max_entropy,Memoryless,10,500.0
60,23,50,3.0,max_entropy,Memoryless,10,500.0
54,24,50,3.0,max_entropy,Memoryless,10,500.0
49,25,50,3.0,max_entropy,Memoryless,10,500.0
45,26,50,3.0,max_entropy,Memoryless,10,500.0
43,27,50,3.0,max_entropy,Memoryless,10,500.0
37,28,50,3.0,max_entropy,Memoryless,10,500.0
34,29,50,3.0,max_entropy,Memoryless,10,500.0
32,30,50,3.0,max_entropy,Memoryless,10,500.0
27,31,50,3.0,max_entropy,Memoryless,10,500.0
23,32,50,3.0,max_entropy,Memoryless,10,500.0
23,33,50,3.0,max_entropy,Memoryless,10,500.0
21,34,50,3.0,max_entropy,Memoryless,10,500.0
18,35,50,3.0,max_entropy,Memoryless,10,500.0
14,36,50,3.0,max_entropy,Memoryless,10,500.0
12,37,50,3.0,max_entropy,Memoryless,10,500.0
11,38,50,3.0,max_entropy,Memoryless,10,500.0
8,39,50,3.0,max_entropy,Memoryless,10,500.0
7,40,50,3.0,max_entropy,Memoryless,10,500.0
6,41,50,3.0,max_entropy,Memoryless,10,500.0
6,42,50,3.0,max_entropy,Memoryless,10,500.0
6,43,50,3.0,max_entropy,Memoryless,10,500.0
4,44,50,3.0,max_entropy,Memoryless,10,500.0
4,45,50,3.0,max_entropy,Memoryless,10,500.0
4,46,50,3.0,max_entropy,Memoryless,10,500.0
3,47,50,3.0,max_entropy,Memoryless,10,500.0
3,48,50,3.0,max_entropy,Memoryless,10,500.0
3,49,50,3.0,max_entropy,Memoryless,10,500.0
2,50,50,3.0,max_entropy,Memoryless,10,500.0
500,1,5,3.0,min_entropy,Memory,5,500.0
500,2,5,3.0,min_entropy,Memory,5,500.0
500,3,5,3.0,min_entropy,Memory,5,500.0
500,4,5,3.0,min_entropy,Memory,5,500.0
500,5,5,3.0,min_entropy,Memory,5,500.0
500,1,49,3.0,med_entropy,Memory,5,500.0
424,2,49,3.0,med_entropy,Memory,5,500.0
362,3,49,3.0,med_entropy,Memory,5,500.0
314,4,49,3.0,med_entropy,Memory,5,500.0
281,5,49,3.0,med_entropy,Memory,5,500.0
248,6,49,3.0,med_entropy,Memory,5,500.0
222,7,49,3.0,med_entropy,Memory,5,500.0
198,8,49,3.0,med_entropy,Memory,5,500.0
178,9,49,3.0,med_entropy,Memory,5,500.0
164,10,49,3.0,med_entropy,Memory,5,500.0
149,11,49,3.0,med_entropy,Memory,5,500.0
133,12,49,3.0,med_entropy,Memory,5,500.0
119,13,49,3.0,med_entropy,Memory,5,500.0
107,14,49,3.0,med_entropy,Memory,5,500.0
97,15,49,3.0,med_entropy,Memory,5,500.0
87,16,49,3.0,med_entropy,Memory,5,500.0
78,17,49,3.0,med_entropy,Memory,5,500.0
74,18,49,3.0,med_entropy,Memory,5,500.0
66,19,49,3.0,med_entropy,Memory,5,500.0
62,20,49,3.0,med_entropy,Memory,5,500.0
52,21,49,3.0,med_entropy,Memory,5,500.0
48,22,49,3.0,med_entropy,Memory,5,500.0
46,23,49,3.0,med_entropy,Memory,5,500.0
43,24,49,3.0,med_entropy,Memory,5,500.0
39,25,49,3.0,med_entropy,Memory,5,500.0
33,26,49,3.0,med_entropy,Memory,5,500.0
28,27,49,3.0,med_entropy,Memory,5,500.0
22,28,49,3.0,med_entropy,Memory,5,500.0
21,29,49,3.0,med_entropy,Memory,5,500.0
20,30,49,3.0,med_entropy,Memory,5,500.0
17,31,49,3.0,med_entropy,Memory,5,500.0
16,32,49,3.0,med_entropy,Memory,5,500.0
13,33,49,3.0,med_entropy,Memory,5,500.0
11,34,49,3.0,med_entropy,Memory,5,500.0
10,35,49,3.0,med_entropy,Memory,5,500.0
9,36,49,3.0,med_entropy,Memory,5,500.0
8,37,49,3.0,med_entropy,Memory,5,500.0
7,38,49,3.0,med_entropy,Memory,5,500.0
5,39,49,3.0,med_entropy,Memory,5,500.0
4,40,49,3.0,med_entropy,Memory,5,500.0
4,41,49,3.0,med_entropy,Memory,5,500.0
3,42,49,3.0,med_entropy,Memory,5,500.0
3,43,49,3.0,med_entropy,Memory,5,500.0
2,44,49,3.0,med_entropy,Memory,5,500.0
2,45,49,3.0,med_entropy,Memory,5,500.0
2,46,49,3.0,med_entropy,Memory,5,500.0
2,47,49,3.0,med_entropy,Memory,5,500.0
1,48,49,3.0,med_entropy,Memory,5,500.0
1,49,49,3.0,med_entropy,Memory,5,500.0
500,1,34,3.0,max_entropy,Memory,5,500.0
420,2,34,3.0,max_entropy,Memory,5,500.0
352,3,34,3.0,max_entropy,Memory,5,500.0
282,4,34,3.0,max_entropy,Memory,5,500.0
224,5,34,3.0,max_entropy,Memory,5,500.0
190,6,34,3.0,max_entropy,Memory,5,500.0
153,7,34,3.0,max_entropy,Memory,5,500.0
127,8,34,3.0,max_entropy,Memory,5,500.0
108,9,34,3.0,max_entropy,Memory,5,500.0
90,10,34,3.0,max_entropy,Memory,5,500.0
76,11,34,3.0,max_entropy,Memory,5,500.0
69,12,34,3.0,max_entropy,Memory,5,500.0
60,13,34,3.0,max_entropy,Memory,5,500.0
48,14,34,3.0,max_entropy,Memory,5,500.0
42,15,34,3.0,max_entropy,Memory,5,500.0
33,16,34,3.0,max_entropy,Memory,5,500.0
24,17,34,3.0,max_entropy,Memory,5,500.0
20,18,34,3.0,max_entropy,Memory,5,500.0
17,19,34,3.0,max_entropy,Memory,5,500.0
16,20,34,3.0,max_entropy,Memory,5,500.0
13,21,34,3.0,max_entropy,Memory,5,500.0
11,22,34,3.0,max_entropy,Memory,5,500.0
8,23,34,3.0,max_entropy,Memory,5,500.0
6,24,34,3.0,max_entropy,Memory,5,500.0
6,25,34,3.0,max_entropy,Memory,5,500.0
4,26,34,3.0,max_entropy,Memory,5,500.0
3,27,34,3.0,max_entropy,Memory,5,500.0
3,28,34,3.0,max_entropy,Memory,5,500.0
3,29,34,3.0,max_entropy,Memory,5,500.0
3,30,34,3.0,max_entropy,Memory,5,500.0
2,31,34,3.0,max_entropy,Memory,5,500.0
2,32,34,3.0,max_entropy,Memory,5,500.0
1,33,34,3.0,max_entropy,Memory,5,500.0
1,34,34,3.0,max_entropy,Memory,5,500.0
500,1,10,3.0,min_entropy,Memory,10,500.0
500,2,10,3.0,min_entropy,Memory,10,500.0
500,3,10,3.0,min_entropy,Memory,10,500.0
500,4,10,3.0,min_entropy,Memory,10,500.0
500,5,10,3.0,min_entropy,Memory,10,500.0
500,6,10,3.0,min_entropy,Memory,10,500.0
500,7,10,3.0,min_entropy,Memory,10,500.0
500,8,10,3.0,min_entropy,Memory,10,500.0
500,9,10,3.0,min_entropy,Memory,10,500.0
500,10,10,3.0,min_entropy,Memory,10,500.0
500,1,78,3.0,med_entropy,Memory,10,500.0
463,2,78,3.0,med_entropy,Memory,10,500.0
422,3,78,3.0,med_entropy,Memory,10,500.0
389,4,78,3.0,med_entropy,Memory,10,500.0
352,5,78,3.0,med_entropy,Memory,10,500.0
326,6,78,3.0,med_entropy,Memory,10,500.0
301,7,78,3.0,med_entropy,Memory,10,500.0
274,8,78,3.0,med_entropy,Memory,10,500.0
249,9,78,3.0,med_entropy,Memory,10,500.0
229,10,78,3.0,med_entropy,Memory,10,500.0
214,11,78,3.0,med_entropy,Memory,10,500.0
197,12,78,3.0,med_entropy,Memory,10,500.0
185,13,78,3.0,med_entropy,Memory,10,500.0
168,14,78,3.0,med_entropy,Memory,10,500.0
159,15,78,3.0,med_entropy,Memory,10,500.0
154,16,78,3.0,med_entropy,Memory,10,500.0
145,17,78,3.0,med_entropy,Memory,10,500.0
132,18,78,3.0,med_entropy,Memory,10,500.0
125,19,78,3.0,med_entropy,Memory,10,500.0
114,20,78,3.0,med_entropy,Memory,10,500.0
106,21,78,3.0,med_entropy,Memory,10,500.0
94,22,78,3.0,med_entropy,Memory,10,500.0
86,23,78,3.0,med_entropy,Memory,10,500.0
79,24,78,3.0,med_entropy,Memory,10,500.0
71,25,78,3.0,med_entropy,Memory,10,500.0
64,26,78,3.0,med_entropy,Memory,10,500.0
58,27,78,3.0,med_entropy,Memory,10,500.0
57,28,78,3.0,med_entropy,Memory,10,500.0
47,29,78,3.0,med_entropy,Memory,10,500.0
43,31,78,3.0,med_entropy,Memory,10,500.0
43,30,78,3.0,med_entropy,Memory,10,500.0
41,32,78,3.0,med_entropy,Memory,10,500.0
38,33,78,3.0,med_entropy,Memory,10,500.0
36,34,78,3.0,med_entropy,Memory,10,500.0
30,35,78,3.0,med_entropy,Memory,10,500.0
29,36,78,3.0,med_entropy,Memory,10,500.0
27,37,78,3.0,med_entropy,Memory,10,500.0
23,38,78,3.0,med_entropy,Memory,10,500.0
22,39,78,3.0,med_entropy,Memory,10,500.0
21,40,78,3.0,med_entropy,Memory,10,500.0
19,41,78,3.0,med_entropy,Memory,10,500.0
18,42,78,3.0,med_entropy,Memory,10,500.0
17,43,78,3.0,med_entropy,Memory,10,500.0
16,44,78,3.0,med_entropy,Memory,10,500.0
15,45,78,3.0,med_entropy,Memory,10,500.0
14,46,78,3.0,med_entropy,Memory,10,500.0
14,47,78,3.0,med_entropy,Memory,10,500.0
14,48,78,3.0,med_entropy,Memory,10,500.0
14,49,78,3.0,med_entropy,Memory,10,500.0
14,50,78,3.0,med_entropy,Memory,10,500.0
13,51,78,3.0,med_entropy,Memory,10,500.0
12,53,78,3.0,med_entropy,Memory,10,500.0
12,52,78,3.0,med_entropy,Memory,10,500.0
9,54,78,3.0,med_entropy,Memory,10,500.0
8,55,78,3.0,med_entropy,Memory,10,500.0
7,56,78,3.0,med_entropy,Memory,10,500.0
7,57,78,3.0,med_entropy,Memory,10,500.0
7,58,78,3.0,med_entropy,Memory,10,500.0
7,59,78,3.0,med_entropy,Memory,10,500.0
6,61,78,3.0,med_entropy,Memory,10,500.0
6,60,78,3.0,med_entropy,Memory,10,500.0
5,62,78,3.0,med_entropy,Memory,10,500.0
3,64,78,3.0,med_entropy,Memory,10,500.0
3,63,78,3.0,med_entropy,Memory,10,500.0
2,65,78,3.0,med_entropy,Memory,10,500.0
2,66,78,3.0,med_entropy,Memory,10,500.0
2,67,78,3.0,med_entropy,Memory,10,500.0
1,73,78,3.0,med_entropy,Memory,10,500.0
1,77,78,3.0,med_entropy,Memory,10,500.0
1,76,78,3.0,med_entropy,Memory,10,500.0
1,75,78,3.0,med_entropy,Memory,10,500.0
1,74,78,3.0,med_entropy,Memory,10,500.0
1,70,78,3.0,med_entropy,Memory,10,500.0
1,72,78,3.0,med_entropy,Memory,10,500.0
1,71,78,3.0,med_entropy,Memory,10,500.0
1,69,78,3.0,med_entropy,Memory,10,500.0
1,68,78,3.0,med_entropy,Memory,10,500.0
1,78,78,3.0,med_entropy,Memory,10,500.0
500,1,64,3.0,max_entropy,Memory,10,500.0
447,2,64,3.0,max_entropy,Memory,10,500.0
411,3,64,3.0,max_entropy,Memory,10,500.0
367,4,64,3.0,max_entropy,Memory,10,500.0
326,5,64,3.0,max_entropy,Memory,10,500.0
297,6,64,3.0,max_entropy,Memory,10,500.0
258,7,64,3.0,max_entropy,Memory,10,500.0
232,8,64,3.0,max_entropy,Memory,10,500.0
211,9,64,3.0,max_entropy,Memory,10,500.0
186,10,64,3.0,max_entropy,Memory,10,500.0
156,11,64,3.0,max_entropy,Memory,10,500.0
137,12,64,3.0,max_entropy,Memory,10,500.0
112,13,64,3.0,max_entropy,Memory,10,500.0
106,14,64,3.0,max_entropy,Memory,10,500.0
95,15,64,3.0,max_entropy,Memory,10,500.0
89,16,64,3.0,max_entropy,Memory,10,500.0
77,17,64,3.0,max_entropy,Memory,10,500.0
71,18,64,3.0,max_entropy,Memory,10,500.0
62,19,64,3.0,max_entropy,Memory,10,500.0
58,20,64,3.0,max_entropy,Memory,10,500.0
54,21,64,3.0,max_entropy,Memory,10,500.0
49,22,64,3.0,max_entropy,Memory,10,500.0
44,23,64,3.0,max_entropy,Memory,10,500.0
41,24,64,3.0,max_entropy,Memory,10,500.0
39,25,64,3.0,max_entropy,Memory,10,500.0
35,26,64,3.0,max_entropy,Memory,10,500.0
33,27,64,3.0,max_entropy,Memory,10,500.0
29,28,64,3.0,max_entropy,Memory,10,500.0
24,29,64,3.0,max_entropy,Memory,10,500.0
21,30,64,3.0,max_entropy,Memory,10,500.0
19,31,64,3.0,max_entropy,Memory,10,500.0
17,32,64,3.0,max_entropy,Memory,10,500.0
16,33,64,3.0,max_entropy,Memory,10,500.0
11,34,64,3.0,max_entropy,Memory,10,500.0
11,36,64,3.0,max_entropy,Memory,10,500.0
11,35,64,3.0,max_entropy,Memory,10,500.0
9,37,64,3.0,max_entropy,Memory,10,500.0
9,38,64,3.0,max_entropy,Memory,10,500.0
9,39,64,3.0,max_entropy,Memory,10,500.0
9,40,64,3.0,max_entropy,Memory,10,500.0
8,41,64,3.0,max_entropy,Memory,10,500.0
7,42,64,3.0,max_entropy,Memory,10,500.0
7,43,64,3.0,max_entropy,Memory,10,500.0
7,44,64,3.0,max_entropy,Memory,10,500.0
7,45,64,3.0,max_entropy,Memory,10,500.0
6,46,64,3.0,max_entropy,Memory,10,500.0
6,47,64,3.0,max_entropy,Memory,10,500.0
5,51,64,3.0,max_entropy,Memory,10,500.0
5,52,64,3.0,max_entropy,Memory,10,500.0
5,49,64,3.0,max_entropy,Memory,10,500.0
5,50,64,3.0,max_entropy,Memory,10,500.0
5,48,64,3.0,max_entropy,Memory,10,500.0
4,53,64,3.0,max_entropy,Memory,10,500.0
4,54,64,3.0,max_entropy,Memory,10,500.0
3,55,64,3.0,max_entropy,Memory,10,500.0
1,56,64,3.0,max_entropy,Memory,10,500.0
1,57,64,3.0,max_entropy,Memory,10,500.0
1,58,64,3.0,max_entropy,Memory,10,500.0
1,59,64,3.0,max_entropy,Memory,10,500.0
1,60,64,3.0,max_entropy,Memory,10,500.0
1,61,64,3.0,max_entropy,Memory,10,500.0
1,62,64,3.0,max_entropy,Memory,10,500.0
1,63,64,3.0,max_entropy,Memory,10,500.0
1,64,64,3.0,max_entropy,Memory,10,500.0
500,1,5,3.0,min_entropy,Memoryless,5,500.0
500,2,5,3.0,min_entropy,Memoryless,5,500.0
500,3,5,3.0,min_entropy,Memoryless,5,500.0
500,4,5,3.0,min_entropy,Memoryless,5,500.0
500,5,5,3.0,min_entropy,Memoryless,5,500.0
500,1,27,3.0,med_entropy,Memoryless,5,500.0
368,2,27,3.0,med_entropy,Memoryless,5,500.0
238,3,27,3.0,med_entropy,Memoryless,5,500.0
169,4,27,3.0,med_entropy,Memoryless,5,500.0
122,5,27,3.0,med_entropy,Memoryless,5,500.0
90,6,27,3.0,med_entropy,Memoryless,5,500.0
65,7,27,3.0,med_entropy,Memoryless,5,500.0
50,8,27,3.0,med_entropy,Memoryless,5,500.0
36,9,27,3.0,med_entropy,Memoryless,5,500.0
26,10,27,3.0,med_entropy,Memoryless,5,500.0
15,11,27,3.0,med_entropy,Memoryless,5,500.0
11,12,27,3.0,med_entropy,Memoryless,5,500.0
11,13,27,3.0,med_entropy,Memoryless,5,500.0
7,14,27,3.0,med_entropy,Memoryless,5,500.0
6,15,27,3.0,med_entropy,Memoryless,5,500.0
3,16,27,3.0,med_entropy,Memoryless,5,500.0
3,17,27,3.0,med_entropy,Memoryless,5,500.0
2,18,27,3.0,med_entropy,Memoryless,5,500.0
2,19,27,3.0,med_entropy,Memoryless,5,500.0
1,20,27,3.0,med_entropy,Memoryless,5,500.0
1,21,27,3.0,med_entropy,Memoryless,5,500.0
1,22,27,3.0,med_entropy,Memoryless,5,500.0
1,23,27,3.0,med_entropy,Memoryless,5,500.0
1,24,27,3.0,med_entropy,Memoryless,5,500.0
1,25,27,3.0,med_entropy,Memoryless,5,500.0
1,26,27,3.0,med_entropy,Memoryless,5,500.0
1,27,27,3.0,med_entropy,Memoryless,5,500.0
500,1,35,3.0,max_entropy,Memoryless,5,500.0
413,2,35,3.0,max_entropy,Memoryless,5,500.0
339,3,35,3.0,max_entropy,Memoryless,5,500.0
277,4,35,3.0,max_entropy,Memoryless,5,500.0
229,5,35,3.0,max_entropy,Memoryless,5,500.0
196,6,35,3.0,max_entropy,Memoryless,5,500.0
156,7,35,3.0,max_entropy,Memoryless,5,500.0
125,8,35,3.0,max_entropy,Memoryless,5,500.0
103,9,35,3.0,max_entropy,Memoryless,5,500.0
85,10,35,3.0,max_entropy,Memoryless,5,500.0
68,11,35,3.0,max_entropy,Memoryless,5,500.0
55,12,35,3.0,max_entropy,Memoryless,5,500.0
44,13,35,3.0,max_entropy,Memoryless,5,500.0
39,14,35,3.0,max_entropy,Memoryless,5,500.0
35,15,35,3.0,max_entropy,Memoryless,5,500.0
30,16,35,3.0,max_entropy,Memoryless,5,500.0
21,17,35,3.0,max_entropy,Memoryless,5,500.0
17,18,35,3.0,max_entropy,Memoryless,5,500.0
16,19,35,3.0,max_entropy,Memoryless,5,500.0
12,20,35,3.0,max_entropy,Memoryless,5,500.0
9,21,35,3.0,max_entropy,Memoryless,5,500.0
8,22,35,3.0,max_entropy,Memoryless,5,500.0
6,23,35,3.0,max_entropy,Memoryless,5,500.0
5,24,35,3.0,max_entropy,Memoryless,5,500.0
4,25,35,3.0,max_entropy,Memoryless,5,500.0
2,28,35,3.0,max_entropy,Memoryless,5,500.0
2,27,35,3.0,max_entropy,Memoryless,5,500.0
2,26,35,3.0,max_entropy,Memoryless,5,500.0
1,29,35,3.0,max_entropy,Memoryless,5,500.0
1,30,35,3.0,max_entropy,Memoryless,5,500.0
1,31,35,3.0,max_entropy,Memoryless,5,500.0
1,32,35,3.0,max_entropy,Memoryless,5,500.0
1,33,35,3.0,max_entropy,Memoryless,5,500.0
1,34,35,3.0,max_entropy,Memoryless,5,500.0
1,35,35,3.0,max_entropy,Memoryless,5,500.0
500,1,10,3.0,min_entropy,Memoryless,10,500.0
500,2,10,3.0,min_entropy,Memoryless,10,500.0
500,3,10,3.0,min_entropy,Memoryless,10,500.0
500,4,10,3.0,min_entropy,Memoryless,10,500.0
500,5,10,3.0,min_entropy,Memoryless,10,500.0
500,6,10,3.0,min_entropy,Memoryless,10,500.0
500,7,10,3.0,min_entropy,Memoryless,10,500.0
500,8,10,3.0,min_entropy,Memoryless,10,500.0
500,9,10,3.0,min_entropy,Memoryless,10,500.0
500,10,10,3.0,min_entropy,Memoryless,10,500.0
500,1,34,3.0,med_entropy,Memoryless,10,500.0
427,2,34,3.0,med_entropy,Memoryless,10,500.0
353,3,34,3.0,med_entropy,Memoryless,10,500.0
284,4,34,3.0,med_entropy,Memoryless,10,500.0
233,5,34,3.0,med_entropy,Memoryless,10,500.0
192,6,34,3.0,med_entropy,Memoryless,10,500.0
158,7,34,3.0,med_entropy,Memoryless,10,500.0
132,8,34,3.0,med_entropy,Memoryless,10,500.0
112,9,34,3.0,med_entropy,Memoryless,10,500.0
90,10,34,3.0,med_entropy,Memoryless,10,500.0
76,11,34,3.0,med_entropy,Memoryless,10,500.0
59,12,34,3.0,med_entropy,Memoryless,10,500.0
42,13,34,3.0,med_entropy,Memoryless,10,500.0
34,14,34,3.0,med_entropy,Memoryless,10,500.0
32,15,34,3.0,med_entropy,Memoryless,10,500.0
27,16,34,3.0,med_entropy,Memoryless,10,500.0
23,17,34,3.0,med_entropy,Memoryless,10,500.0
19,18,34,3.0,med_entropy,Memoryless,10,500.0
16,19,34,3.0,med_entropy,Memoryless,10,500.0
14,20,34,3.0,med_entropy,Memoryless,10,500.0
14,21,34,3.0,med_entropy,Memoryless,10,500.0
13,22,34,3.0,med_entropy,Memoryless,10,500.0
12,23,34,3.0,med_entropy,Memoryless,10,500.0
10,24,34,3.0,med_entropy,Memoryless,10,500.0
9,25,34,3.0,med_entropy,Memoryless,10,500.0
8,26,34,3.0,med_entropy,Memoryless,10,500.0
8,27,34,3.0,med_entropy,Memoryless,10,500.0
7,28,34,3.0,med_entropy,Memoryless,10,500.0
6,29,34,3.0,med_entropy,Memoryless,10,500.0
4,30,34,3.0,med_entropy,Memoryless,10,500.0
3,31,34,3.0,med_entropy,Memoryless,10,500.0
2,32,34,3.0,med_entropy,Memoryless,10,500.0
1,33,34,3.0,med_entropy,Memoryless,10,500.0
1,34,34,3.0,med_entropy,Memoryless,10,500.0
500,1,85,3.0,max_entropy,Memoryless,10,500.0
454,2,85,3.0,max_entropy,Memoryless,10,500.0
415,3,85,3.0,max_entropy,Memoryless,10,500.0
375,4,85,3.0,max_entropy,Memoryless,10,500.0
344,5,85,3.0,max_entropy,Memoryless,10,500.0
319,6,85,3.0,max_entropy,Memoryless,10,500.0
287,7,85,3.0,max_entropy,Memoryless,10,500.0
264,8,85,3.0,max_entropy,Memoryless,10,500.0
243,9,85,3.0,max_entropy,Memoryless,10,500.0
226,10,85,3.0,max_entropy,Memoryless,10,500.0
202,11,85,3.0,max_entropy,Memoryless,10,500.0
185,12,85,3.0,max_entropy,Memoryless,10,500.0
169,13,85,3.0,max_entropy,Memoryless,10,500.0
149,14,85,3.0,max_entropy,Memoryless,10,500.0
138,15,85,3.0,max_entropy,Memoryless,10,500.0
129,16,85,3.0,max_entropy,Memoryless,10,500.0
117,17,85,3.0,max_entropy,Memoryless,10,500.0
112,18,85,3.0,max_entropy,Memoryless,10,500.0
103,19,85,3.0,max_entropy,Memoryless,10,500.0
95,20,85,3.0,max_entropy,Memoryless,10,500.0
79,21,85,3.0,max_entropy,Memoryless,10,500.0
72,22,85,3.0,max_entropy,Memoryless,10,500.0
66,23,85,3.0,max_entropy,Memoryless,10,500.0
62,24,85,3.0,max_entropy,Memoryless,10,500.0
57,25,85,3.0,max_entropy,Memoryless,10,500.0
50,26,85,3.0,max_entropy,Memoryless,10,500.0
46,27,85,3.0,max_entropy,Memoryless,10,500.0
43,28,85,3.0,max_entropy,Memoryless,10,500.0
37,29,85,3.0,max_entropy,Memoryless,10,500.0
34,30,85,3.0,max_entropy,Memoryless,10,500.0
32,31,85,3.0,max_entropy,Memoryless,10,500.0
31,32,85,3.0,max_entropy,Memoryless,10,500.0
28,33,85,3.0,max_entropy,Memoryless,10,500.0
25,34,85,3.0,max_entropy,Memoryless,10,500.0
23,35,85,3.0,max_entropy,Memoryless,10,500.0
23,36,85,3.0,max_entropy,Memoryless,10,500.0
21,37,85,3.0,max_entropy,Memoryless,10,500.0
20,38,85,3.0,max_entropy,Memoryless,10,500.0
16,39,85,3.0,max_entropy,Memoryless,10,500.0
